일자|시간|구분,공급량
2019-02-10 18 B,1645.2830338878007
2019-02-10 19 B,1996.2855789050486
2019-02-10 20 B,2018.7620237091473
2019-02-10 21 B,1993.1198077052395
2019-02-10 22 B,1989.4840804212922
2019-02-10 23 B,1993.5120802139786
2019-02-10 24 B,1776.997349382798
2019-02-11 01 B,1654.7926670772258
2019-02-11 02 B,1400.2927333972316
2019-02-11 03 B,1294.750667895599
2019-02-11 04 B,1335.7463742486227
2019-02-11 05 B,1495.774657043608
2019-02-11 06 B,1579.6574536660978
2019-02-11 07 B,1814.3025584911284
2019-02-11 08 B,2145.3816052443867
2019-02-11 09 B,2241.5341275876817
2019-02-11 10 B,2090.4584669367696
2019-02-11 11 B,2002.6045341431945
2019-02-11 12 B,1817.1458562315008
2019-02-11 13 B,1714.360184098557
2019-02-11 14 B,1566.5718115547916
2019-02-11 15 B,1478.8377024275405
2019-02-11 16 B,1431.0347036204098
2019-02-11 17 B,1477.5515999821264
2019-02-11 18 B,1645.2830338878007
2019-02-11 19 B,1996.2855789050486
2019-02-11 20 B,2018.7620237091473
2019-02-11 21 B,1993.1198077052395
2019-02-11 22 B,1989.4840804212922
2019-02-11 23 B,1993.5120802139786
2019-02-11 24 B,1776.997349382798
2019-02-12 01 B,1654.7926670772258
2019-02-12 02 B,1400.2927333972316
2019-02-12 03 B,1294.750667895599
2019-02-12 04 B,1335.7463742486227
2019-02-12 05 B,1495.774657043608
2019-02-12 06 B,1579.6574536660978
2019-02-12 07 B,1814.3025584911284
2019-02-12 08 B,2145.3816052443867
2019-02-12 09 B,2241.5341275876817
2019-02-12 10 B,2090.4584669367696
2019-02-12 11 B,2002.6045341431945
2019-02-12 12 B,1817.1458562315008
2019-02-12 13 B,1714.360184098557
2019-02-12 14 B,1566.5718115547916
2019-02-12 15 B,1478.8377024275405
2019-02-12 16 B,1431.0347036204098
2019-02-12 17 B,1477.5515999821264
2019-02-12 18 B,1645.2830338878007
2019-02-12 19 B,1996.2855789050486
2019-02-12 20 B,2018.7620237091473
2019-02-12 21 B,1993.1198077052395
2019-02-12 22 B,1989.4840804212922
2019-02-12 23 B,1993.5120802139786
2019-02-12 24 B,1776.997349382798
2019-02-13 01 B,1654.7926670772258
2019-02-13 02 B,1400.2927333972316
2019-02-13 03 B,1294.750667895599
2019-02-13 04 B,1335.7463742486227
2019-02-13 05 B,1495.774657043608
2019-02-13 06 B,1579.6574536660978
2019-02-13 07 B,1814.3025584911284
2019-02-13 08 B,2145.3816052443867
2019-02-13 09 B,2241.5341275876817
2019-02-13 10 B,2090.4584669367696
2019-02-13 11 B,2002.6045341431945
2019-02-13 12 B,1817.1458562315008
2019-02-13 13 B,1714.360184098557
2019-02-13 14 B,1566.5718115547916
2019-02-13 15 B,1478.8377024275405
2019-02-13 16 B,1431.0347036204098
2019-02-13 17 B,1477.5515999821264
2019-02-13 18 B,1645.2830338878007
2019-02-13 19 B,1996.2855789050486
2019-02-13 20 B,2018.7620237091473
2019-02-13 21 B,1993.1198077052395
2019-02-13 22 B,1989.4840804212922
2019-02-13 23 B,1993.5120802139786
2019-02-13 24 B,1776.997349382798
2019-02-14 01 B,1654.7926670772258
2019-02-14 02 B,1400.2927333972316
2019-02-14 03 B,1294.750667895599
2019-02-14 04 B,1335.7463742486227
2019-02-14 05 B,1495.774657043608
2019-02-14 06 B,1579.6574536660978
2019-02-14 07 B,1814.3025584911284
2019-02-14 08 B,2145.3816052443867
2019-02-14 09 B,2241.5341275876817
2019-02-14 10 B,2090.4584669367696
2019-02-14 11 B,2002.6045341431945
2019-02-14 12 B,1817.1458562315008
2019-02-14 13 B,1714.360184098557
2019-02-14 14 B,1566.5718115547916
2019-02-14 15 B,1478.8377024275405
2019-02-14 16 B,1431.0347036204098
2019-02-14 17 B,1477.5515999821264
2019-02-14 18 B,1645.2830338878007
2019-02-14 19 B,1996.2855789050486
2019-02-14 20 B,2018.7620237091473
2019-02-14 21 B,1993.1198077052395
2019-02-14 22 B,1989.4840804212922
2019-02-14 23 B,1993.5120802139786
2019-02-14 24 B,1776.997349382798
2019-02-15 01 B,1654.7926670772258
2019-02-15 02 B,1400.2927333972316
2019-02-15 03 B,1294.750667895599
2019-02-15 04 B,1335.7463742486227
2019-02-15 05 B,1495.774657043608
2019-02-15 06 B,1579.6574536660978
2019-02-15 07 B,1814.3025584911284
2019-02-15 08 B,2145.3816052443867
2019-02-15 09 B,2241.5341275876817
2019-02-15 10 B,2090.4584669367696
2019-02-15 11 B,2002.6045341431945
2019-02-15 12 B,1817.1458562315008
2019-02-15 13 B,1714.360184098557
2019-02-15 14 B,1566.5718115547916
2019-02-15 15 B,1478.8377024275405
2019-02-15 16 B,1431.0347036204098
2019-02-15 17 B,1477.5515999821264
2019-02-15 18 B,1645.2830338878007
2019-02-15 19 B,1996.2855789050486
2019-02-15 20 B,2018.7620237091473
2019-02-15 21 B,1993.1198077052395
2019-02-15 22 B,1989.4840804212922
2019-02-15 23 B,1993.5120802139786
2019-02-15 24 B,1776.997349382798
2019-02-16 01 B,1654.7926670772258
2019-02-16 02 B,1400.2927333972316
2019-02-16 03 B,1294.750667895599
2019-02-16 04 B,1335.7463742486227
2019-02-16 05 B,1495.774657043608
2019-02-16 06 B,1579.6574536660978
2019-02-16 07 B,1814.3025584911284
2019-02-16 08 B,2145.3816052443867
2019-02-16 09 B,2241.5341275876817
2019-02-16 10 B,2090.4584669367696
2019-02-16 11 B,2002.6045341431945
2019-02-16 12 B,1817.1458562315008
2019-02-16 13 B,1714.360184098557
2019-02-16 14 B,1566.5718115547916
2019-02-16 15 B,1478.8377024275405
2019-02-16 16 B,1431.0347036204098
2019-02-16 17 B,1477.5515999821264
2019-02-16 18 B,1645.2830338878007
2019-02-16 19 B,1996.2855789050486
2019-02-16 20 B,2018.7620237091473
2019-02-16 21 B,1993.1198077052395
2019-02-16 22 B,1989.4840804212922
2019-02-16 23 B,1993.5120802139786
2019-02-16 24 B,1776.997349382798
2019-02-17 01 B,1654.7926670772258
2019-02-17 02 B,1400.2927333972316
2019-02-17 03 B,1294.750667895599
2019-02-17 04 B,1335.7463742486227
2019-02-17 05 B,1495.774657043608
2019-02-17 06 B,1579.6574536660978
2019-02-17 07 B,1814.3025584911284
2019-02-17 08 B,2145.3816052443867
2019-02-17 09 B,2241.5341275876817
2019-02-17 10 B,2090.4584669367696
2019-02-17 11 B,2002.6045341431945
2019-02-17 12 B,1817.1458562315008
2019-02-17 13 B,1714.360184098557
2019-02-17 14 B,1566.5718115547916
2019-02-17 15 B,1478.8377024275405
2019-02-17 16 B,1431.0347036204098
2019-02-17 17 B,1477.5515999821264
2019-02-17 18 B,1645.2830338878007
2019-02-17 19 B,1996.2855789050486
2019-02-17 20 B,2018.7620237091473
2019-02-17 21 B,1993.1198077052395
2019-02-17 22 B,1989.4840804212922
2019-02-17 23 B,1993.5120802139786
2019-02-17 24 B,1776.997349382798
2019-02-18 01 B,1654.7926670772258
2019-02-18 02 B,1400.2927333972316
2019-02-18 03 B,1294.750667895599
2019-02-18 04 B,1335.7463742486227
2019-02-18 05 B,1495.774657043608
2019-02-18 06 B,1579.6574536660978
2019-02-18 07 B,1814.3025584911284
2019-02-18 08 B,2145.3816052443867
2019-02-18 09 B,2241.5341275876817
2019-02-18 10 B,2090.4584669367696
2019-02-18 11 B,2002.6045341431945
2019-02-18 12 B,1817.1458562315008
2019-02-18 13 B,1714.360184098557
2019-02-18 14 B,1566.5718115547916
2019-02-18 15 B,1478.8377024275405
2019-02-18 16 B,1431.0347036204098
2019-02-18 17 B,1477.5515999821264
2019-02-18 18 B,1645.2830338878007
2019-02-18 19 B,1996.2855789050486
2019-02-18 20 B,2018.7620237091473
2019-02-18 21 B,1993.1198077052395
2019-02-18 22 B,1989.4840804212922
2019-02-18 23 B,1993.5120802139786
2019-02-18 24 B,1776.997349382798
2019-02-19 01 B,1654.7926670772258
2019-02-19 02 B,1400.2927333972316
2019-02-19 03 B,1294.750667895599
2019-02-19 04 B,1335.7463742486227
2019-02-19 05 B,1495.774657043608
2019-02-19 06 B,1579.6574536660978
2019-02-19 07 B,1814.3025584911284
2019-02-19 08 B,2145.3816052443867
2019-02-19 09 B,2241.5341275876817
2019-02-19 10 B,2090.4584669367696
2019-02-19 11 B,2002.6045341431945
2019-02-19 12 B,1817.1458562315008
2019-02-19 13 B,1714.360184098557
2019-02-19 14 B,1566.5718115547916
2019-02-19 15 B,1478.8377024275405
2019-02-19 16 B,1431.0347036204098
2019-02-19 17 B,1477.5515999821264
2019-02-19 18 B,1645.2830338878007
2019-02-19 19 B,1996.2855789050486
2019-02-19 20 B,2018.7620237091473
2019-02-19 21 B,1993.1198077052395
2019-02-19 22 B,1989.4840804212922
2019-02-19 23 B,1993.5120802139786
2019-02-19 24 B,1776.997349382798
2019-02-20 01 B,1654.7926670772258
2019-02-20 02 B,1400.2927333972316
2019-02-20 03 B,1294.750667895599
2019-02-20 04 B,1335.7463742486227
2019-02-20 05 B,1495.774657043608
2019-02-20 06 B,1579.6574536660978
2019-02-20 07 B,1814.3025584911284
2019-02-20 08 B,2145.3816052443867
2019-02-20 09 B,2241.5341275876817
2019-02-20 10 B,2090.4584669367696
2019-02-20 11 B,2002.6045341431945
2019-02-20 12 B,1817.1458562315008
2019-02-20 13 B,1714.360184098557
2019-02-20 14 B,1566.5718115547916
2019-02-20 15 B,1478.8377024275405
2019-02-20 16 B,1431.0347036204098
2019-02-20 17 B,1477.5515999821264
2019-02-20 18 B,1645.2830338878007
2019-02-20 19 B,1996.2855789050486
2019-02-20 20 B,2018.7620237091473
2019-02-20 21 B,1993.1198077052395
2019-02-20 22 B,1989.4840804212922
2019-02-20 23 B,1993.5120802139786
2019-02-20 24 B,1776.997349382798
2019-02-21 01 B,1654.7926670772258
2019-02-21 02 B,1400.2927333972316
2019-02-21 03 B,1294.750667895599
2019-02-21 04 B,1335.7463742486227
2019-02-21 05 B,1495.774657043608
2019-02-21 06 B,1579.6574536660978
2019-02-21 07 B,1814.3025584911284
2019-02-21 08 B,2145.3816052443867
2019-02-21 09 B,2241.5341275876817
2019-02-21 10 B,2090.4584669367696
2019-02-21 11 B,2002.6045341431945
2019-02-21 12 B,1817.1458562315008
2019-02-21 13 B,1714.360184098557
2019-02-21 14 B,1566.5718115547916
2019-02-21 15 B,1478.8377024275405
2019-02-21 16 B,1431.0347036204098
2019-02-21 17 B,1477.5515999821264
2019-02-21 18 B,1645.2830338878007
2019-02-21 19 B,1996.2855789050486
2019-02-21 20 B,2018.7620237091473
2019-02-21 21 B,1993.1198077052395
2019-02-21 22 B,1989.4840804212922
2019-02-21 23 B,1993.5120802139786
2019-02-21 24 B,1776.997349382798
2019-02-22 01 B,1654.7926670772258
2019-02-22 02 B,1400.2927333972316
2019-02-22 03 B,1294.750667895599
2019-02-22 04 B,1335.7463742486227
2019-02-22 05 B,1495.774657043608
2019-02-22 06 B,1579.6574536660978
2019-02-22 07 B,1814.3025584911284
2019-02-22 08 B,2145.3816052443867
2019-02-22 09 B,2241.5341275876817
2019-02-22 10 B,2090.4584669367696
2019-02-22 11 B,2002.6045341431945
2019-02-22 12 B,1817.1458562315008
2019-02-22 13 B,1714.360184098557
2019-02-22 14 B,1566.5718115547916
2019-02-22 15 B,1478.8377024275405
2019-02-22 16 B,1431.0347036204098
2019-02-22 17 B,1477.5515999821264
2019-02-22 18 B,1645.2830338878007
2019-02-22 19 B,1996.2855789050486
2019-02-22 20 B,2018.7620237091473
2019-02-22 21 B,1993.1198077052395
2019-02-22 22 B,1989.4840804212922
2019-02-22 23 B,1993.5120802139786
2019-02-22 24 B,1776.997349382798
2019-02-23 01 B,1654.7926670772258
2019-02-23 02 B,1400.2927333972316
2019-02-23 03 B,1294.750667895599
2019-02-23 04 B,1335.7463742486227
2019-02-23 05 B,1495.774657043608
2019-02-23 06 B,1579.6574536660978
2019-02-23 07 B,1814.3025584911284
2019-02-23 08 B,2145.3816052443867
2019-02-23 09 B,2241.5341275876817
2019-02-23 10 B,2090.4584669367696
2019-02-23 11 B,2002.6045341431945
2019-02-23 12 B,1817.1458562315008
2019-02-23 13 B,1714.360184098557
2019-02-23 14 B,1566.5718115547916
2019-02-23 15 B,1478.8377024275405
2019-02-23 16 B,1431.0347036204098
2019-02-23 17 B,1477.5515999821264
2019-02-23 18 B,1645.2830338878007
2019-02-23 19 B,1996.2855789050486
2019-02-23 20 B,2018.7620237091473
2019-02-23 21 B,1993.1198077052395
2019-02-23 22 B,1989.4840804212922
2019-02-23 23 B,1993.5120802139786
2019-02-23 24 B,1776.997349382798
2019-02-24 01 B,1654.7926670772258
2019-02-24 02 B,1400.2927333972316
2019-02-24 03 B,1294.750667895599
2019-02-24 04 B,1335.7463742486227
2019-02-24 05 B,1495.774657043608
2019-02-24 06 B,1579.6574536660978
2019-02-24 07 B,1814.3025584911284
2019-02-24 08 B,2145.3816052443867
2019-02-24 09 B,2241.5341275876817
2019-02-24 10 B,2090.4584669367696
2019-02-24 11 B,2002.6045341431945
2019-02-24 12 B,1817.1458562315008
2019-02-24 13 B,1714.360184098557
2019-02-24 14 B,1566.5718115547916
2019-02-24 15 B,1478.8377024275405
2019-02-24 16 B,1431.0347036204098
2019-02-24 17 B,1477.5515999821264
2019-02-24 18 B,1645.2830338878007
2019-02-24 19 B,1996.2855789050486
2019-02-24 20 B,2018.7620237091473
2019-02-24 21 B,1993.1198077052395
2019-02-24 22 B,1989.4840804212922
2019-02-24 23 B,1993.5120802139786
2019-02-24 24 B,1776.997349382798
2019-02-25 01 B,1654.7926670772258
2019-02-25 02 B,1400.2927333972316
2019-02-25 03 B,1294.750667895599
2019-02-25 04 B,1335.7463742486227
2019-02-25 05 B,1495.774657043608
2019-02-25 06 B,1579.6574536660978
2019-02-25 07 B,1814.3025584911284
2019-02-25 08 B,2145.3816052443867
2019-02-25 09 B,2241.5341275876817
2019-02-25 10 B,2090.4584669367696
2019-02-25 11 B,2002.6045341431945
2019-02-25 12 B,1817.1458562315008
2019-02-25 13 B,1714.360184098557
2019-02-25 14 B,1566.5718115547916
2019-02-25 15 B,1478.8377024275405
2019-02-25 16 B,1431.0347036204098
2019-02-25 17 B,1477.5515999821264
2019-02-25 18 B,1645.2830338878007
2019-02-25 19 B,1996.2855789050486
2019-02-25 20 B,2018.7620237091473
2019-02-25 21 B,1993.1198077052395
2019-02-25 22 B,1989.4840804212922
2019-02-25 23 B,1993.5120802139786
2019-02-25 24 B,1776.997349382798
2019-02-26 01 B,1654.7926670772258
2019-02-26 02 B,1400.2927333972316
2019-02-26 03 B,1294.750667895599
2019-02-26 04 B,1335.7463742486227
2019-02-26 05 B,1495.774657043608
2019-02-26 06 B,1579.6574536660978
2019-02-26 07 B,1814.3025584911284
2019-02-26 08 B,2145.3816052443867
2019-02-26 09 B,2241.5341275876817
2019-02-26 10 B,2090.4584669367696
2019-02-26 11 B,2002.6045341431945
2019-02-26 12 B,1817.1458562315008
2019-02-26 13 B,1714.360184098557
2019-02-26 14 B,1566.5718115547916
2019-02-26 15 B,1478.8377024275405
2019-02-26 16 B,1431.0347036204098
2019-02-26 17 B,1477.5515999821264
2019-02-26 18 B,1645.2830338878007
2019-02-26 19 B,1996.2855789050486
2019-02-26 20 B,2018.7620237091473
2019-02-26 21 B,1993.1198077052395
2019-02-26 22 B,1989.4840804212922
2019-02-26 23 B,1993.5120802139786
2019-02-26 24 B,1776.997349382798
2019-02-27 01 B,1654.7926670772258
2019-02-27 02 B,1400.2927333972316
2019-02-27 03 B,1294.750667895599
2019-02-27 04 B,1335.7463742486227
2019-02-27 05 B,1495.774657043608
2019-02-27 06 B,1579.6574536660978
2019-02-27 07 B,1814.3025584911284
2019-02-27 08 B,2145.3816052443867
2019-02-27 09 B,2241.5341275876817
2019-02-27 10 B,2090.4584669367696
2019-02-27 11 B,2002.6045341431945
2019-02-27 12 B,1817.1458562315008
2019-02-27 13 B,1714.360184098557
2019-02-27 14 B,1566.5718115547916
2019-02-27 15 B,1478.8377024275405
2019-02-27 16 B,1431.0347036204098
2019-02-27 17 B,1477.5515999821264
2019-02-27 18 B,1645.2830338878007
2019-02-27 19 B,1996.2855789050486
2019-02-27 20 B,2018.7620237091473
2019-02-27 21 B,1993.1198077052395
2019-02-27 22 B,1989.4840804212922
2019-02-27 23 B,1993.5120802139786
2019-02-27 24 B,1776.997349382798
2019-02-28 01 B,1654.7926670772258
2019-02-28 02 B,1400.2927333972316
2019-02-28 03 B,1294.750667895599
2019-02-28 04 B,1335.7463742486227
2019-02-28 05 B,1495.774657043608
2019-02-28 06 B,1579.6574536660978
2019-02-28 07 B,1814.3025584911284
2019-02-28 08 B,2145.3816052443867
2019-02-28 09 B,2241.5341275876817
2019-02-28 10 B,2090.4584669367696
2019-02-28 11 B,2002.6045341431945
2019-02-28 12 B,1817.1458562315008
2019-02-28 13 B,1714.360184098557
2019-02-28 14 B,1566.5718115547916
2019-02-28 15 B,1478.8377024275405
2019-02-28 16 B,1431.0347036204098
2019-02-28 17 B,1477.5515999821264
2019-02-28 18 B,1645.2830338878007
2019-02-28 19 B,1996.2855789050486
2019-02-28 20 B,2018.7620237091473
2019-02-28 21 B,1993.1198077052395
2019-02-28 22 B,1989.4840804212922
2019-02-28 23 B,1993.5120802139786
2019-02-28 24 B,1776.997349382798
2019-03-01 01 B,1173.027514935789
2019-03-01 02 B,926.6604672070981
2019-03-01 03 B,861.4833995625373
2019-03-01 04 B,876.7384175767342
2019-03-01 05 B,1020.9902430084704
2019-03-01 06 B,1103.7822446281348
2019-03-01 07 B,1369.5406573668652
2019-03-01 08 B,1678.2330789158775
2019-03-01 09 B,1717.9089598245696
2019-03-01 10 B,1488.901705558961
2019-03-01 11 B,1355.5022828462002
2019-03-01 12 B,1242.7581358083476
2019-03-01 13 B,1144.0255196511107
2019-03-01 14 B,1041.4768403307341
2019-03-01 15 B,938.0631417427206
2019-03-01 16 B,907.9792091498326
2019-03-01 17 B,969.0858450957764
2019-03-01 18 B,1137.3582122462983
2019-03-01 19 B,1399.8981872780314
2019-03-01 20 B,1477.063828982908
2019-03-01 21 B,1582.058186286938
2019-03-01 22 B,1464.7756446738467
2019-03-01 23 B,1409.5980689729322
2019-03-01 24 B,1296.7913400924572
2019-03-02 01 B,1173.027514935789
2019-03-02 02 B,926.6604672070981
2019-03-02 03 B,861.4833995625373
2019-03-02 04 B,876.7384175767342
2019-03-02 05 B,1020.9902430084704
2019-03-02 06 B,1103.7822446281348
2019-03-02 07 B,1369.5406573668652
2019-03-02 08 B,1678.2330789158775
2019-03-02 09 B,1717.9089598245696
2019-03-02 10 B,1488.901705558961
2019-03-02 11 B,1355.5022828462002
2019-03-02 12 B,1242.7581358083476
2019-03-02 13 B,1144.0255196511107
2019-03-02 14 B,1041.4768403307341
2019-03-02 15 B,938.0631417427206
2019-03-02 16 B,907.9792091498326
2019-03-02 17 B,969.0858450957764
2019-03-02 18 B,1137.3582122462983
2019-03-02 19 B,1399.8981872780314
2019-03-02 20 B,1477.063828982908
2019-03-02 21 B,1582.058186286938
2019-03-02 22 B,1464.7756446738467
2019-03-02 23 B,1409.5980689729322
2019-03-02 24 B,1296.7913400924572
2019-03-03 01 B,1173.027514935789
2019-03-03 02 B,926.6604672070981
2019-03-03 03 B,861.4833995625373
2019-03-03 04 B,876.7384175767342
2019-03-03 05 B,1020.9902430084704
2019-03-03 06 B,1103.7822446281348
2019-03-03 07 B,1369.5406573668652
2019-03-03 08 B,1678.2330789158775
2019-03-03 09 B,1717.9089598245696
2019-03-03 10 B,1488.901705558961
2019-03-03 11 B,1355.5022828462002
2019-03-03 12 B,1242.7581358083476
2019-03-03 13 B,1144.0255196511107
2019-03-03 14 B,1041.4768403307341
2019-03-03 15 B,938.0631417427206
2019-03-03 16 B,907.9792091498326
2019-03-03 17 B,969.0858450957764
2019-03-03 18 B,1137.3582122462983
2019-03-03 19 B,1399.8981872780314
2019-03-03 20 B,1477.063828982908
2019-03-03 21 B,1582.058186286938
2019-03-03 22 B,1464.7756446738467
2019-03-03 23 B,1409.5980689729322
2019-03-03 24 B,1296.7913400924572
2019-03-04 01 B,1173.027514935789
2019-03-04 02 B,926.6604672070981
2019-03-04 03 B,861.4833995625373
2019-03-04 04 B,876.7384175767342
2019-03-04 05 B,1020.9902430084704
2019-03-04 06 B,1103.7822446281348
2019-03-04 07 B,1369.5406573668652
2019-03-04 08 B,1678.2330789158775
2019-03-04 09 B,1717.9089598245696
2019-03-04 10 B,1488.901705558961
2019-03-04 11 B,1355.5022828462002
2019-03-04 12 B,1242.7581358083476
2019-03-04 13 B,1144.0255196511107
2019-03-04 14 B,1041.4768403307341
2019-03-04 15 B,938.0631417427206
2019-03-04 16 B,907.9792091498326
2019-03-04 17 B,969.0858450957764
2019-03-04 18 B,1137.3582122462983
2019-03-04 19 B,1399.8981872780314
2019-03-04 20 B,1477.063828982908
2019-03-04 21 B,1582.058186286938
2019-03-04 22 B,1464.7756446738467
2019-03-04 23 B,1409.5980689729322
2019-03-04 24 B,1296.7913400924572
2019-03-05 01 B,1173.027514935789
2019-03-05 02 B,926.6604672070981
2019-03-05 03 B,861.4833995625373
2019-03-05 04 B,876.7384175767342
2019-03-05 05 B,1020.9902430084704
2019-03-05 06 B,1103.7822446281348
2019-03-05 07 B,1369.5406573668652
2019-03-05 08 B,1678.2330789158775
2019-03-05 09 B,1717.9089598245696
2019-03-05 10 B,1488.901705558961
2019-03-05 11 B,1355.5022828462002
2019-03-05 12 B,1242.7581358083476
2019-03-05 13 B,1144.0255196511107
2019-03-05 14 B,1041.4768403307341
2019-03-05 15 B,938.0631417427206
2019-03-05 16 B,907.9792091498326
2019-03-05 17 B,969.0858450957764
2019-03-05 18 B,1137.3582122462983
2019-03-05 19 B,1399.8981872780314
2019-03-05 20 B,1477.063828982908
2019-03-05 21 B,1582.058186286938
2019-03-05 22 B,1464.7756446738467
2019-03-05 23 B,1409.5980689729322
2019-03-05 24 B,1296.7913400924572
2019-03-06 01 B,1173.027514935789
2019-03-06 02 B,926.6604672070981
2019-03-06 03 B,861.4833995625373
2019-03-06 04 B,876.7384175767342
2019-03-06 05 B,1020.9902430084704
2019-03-06 06 B,1103.7822446281348
2019-03-06 07 B,1369.5406573668652
2019-03-06 08 B,1678.2330789158775
2019-03-06 09 B,1717.9089598245696
2019-03-06 10 B,1488.901705558961
2019-03-06 11 B,1355.5022828462002
2019-03-06 12 B,1242.7581358083476
2019-03-06 13 B,1144.0255196511107
2019-03-06 14 B,1041.4768403307341
2019-03-06 15 B,938.0631417427206
2019-03-06 16 B,907.9792091498326
2019-03-06 17 B,969.0858450957764
2019-03-06 18 B,1137.3582122462983
2019-03-06 19 B,1399.8981872780314
2019-03-06 20 B,1477.063828982908
2019-03-06 21 B,1582.058186286938
2019-03-06 22 B,1464.7756446738467
2019-03-06 23 B,1409.5980689729322
2019-03-06 24 B,1296.7913400924572
2019-03-07 01 B,1173.027514935789
2019-03-07 02 B,926.6604672070981
2019-03-07 03 B,861.4833995625373
2019-03-07 04 B,876.7384175767342
